,outputs,gt,train_loss,error,outputs_b,gt,train_loss,error
575,1334.763221,1331.95,111.4283905,-0.002107655,7245.603234,6699.273333,201780.1406,-0.075401576
576,1330.83969,1338.95,27.11071777,0.00609413,6728.627816,6784.41,92031.38281,0.008290276
577,1333.067087,1350.75,64.42208099,0.013264834,6531.118837,6926.266667,47939.22266,0.060502318
578,1337.645668,1341.35,403.2863159,0.002769292,6649.209724,7847.845,74652.79688,0.180267329
579,1341.117965,1343.7,355.287262,0.001925286,7116.540314,7941.46,309122.5938,0.115915831
580,1338.172095,1343.7,258.407196,0.004130937,6838.312052,8036.511051,360311.8438,0.175218532
581,1351.5586,1343.7,126.7681885,-0.005814472,7147.89059,8340.748333,732465.375,0.166882485
582,1355.001946,1349.35,96.59072113,-0.004171172,7393.863047,8368.1,707582,0.131762916
583,1343.951331,1342.1,120.161911,-0.001377528,8843.2378,7895.416926,336597.4063,-0.107180299
584,1345.013352,1351.45,45.70771027,0.004785564,8437.543707,8164.937426,689972.875,-0.032308725
585,1346.587583,1348.6,91.94960022,0.001494457,8296.387495,8175.96,251630.4063,-0.014515655
586,1347.540833,1336.75,86.2692337,-0.008007797,8494.03547,8852.718333,183446.6094,0.042227615
587,1344.072723,1336.75,211.195282,-0.00544816,8423.622535,8807.205,153675.6875,0.045536521
588,1342.817813,1336.75,273.3405151,-0.004518716,8117.845428,8930.6,123069.8984,0.100119493
589,1341.420819,1324.3,317.12677,-0.012763198,8331.041431,8933.861667,177304.4219,0.072358329
590,1334.278131,1328.85,410.5433044,-0.004068216,8521.309126,9555.542,234739.4063,0.121370186
591,1331.430673,1321.65,197.7923889,-0.007345987,9472.329322,9658.11,318947.25,0.019612988
592,1327.659116,1320.7,276.4591675,-0.005241644,9200.116342,9258.398333,227534.3281,0.006334919
593,1324.484212,1321.5,237.8648682,-0.002253113,9280.147412,9010.32,152606.0313,-0.029075768
594,1319.958692,1321.5,68.17597961,0.001167694,9154.38753,8928.55,99777.69531,-0.024669868
595,1310.222981,1321.5,68.76649475,0.008606946,9942.094201,9334.281667,114902.5,-0.061135262
596,1322.095418,1313.2,61.80447388,-0.006728272,9625.368645,9259.57,272852.4375,-0.038003598
597,1319.477408,1307.1,78.57795715,-0.009380538,9184.262283,9239.55,50401.08984,0.006019832
598,1308.059606,1304.2,257.4974365,-0.002950635,8939.448428,9221.426,24702.04883,0.031543062
599,1311.61483,1315.05,394.3972168,0.002619039,8984.279167,9639.268333,37314.43359,0.07290392
600,1302.766751,1309.4,274.192627,0.005091663,9400.703178,9753.35,93281.20313,0.037512813
601,1309.659191,1309.4,130.2341003,-0.000197907,9256.962439,9803.306667,102987.5547,0.059019817
602,1309.938422,1309.4,90.36557007,-0.000411028,9456.571723,9630.136277,206048.0938,0.018353856
603,1310.145659,1309.4,82.47134399,-0.000569142,9433.453582,9631.44,63521.14844,0.020987692
604,1309.510005,1306.6,38.58405685,-0.002222209,9935.282274,9228.608333,31962.92578,-0.071127717
605,1302.538148,1313.85,9.794118881,0.008684469,9833.253146,9322.041667,130422.8594,-0.051988032
606,1309.578987,1318.8,61.74981689,0.007041204,9721.033433,9310.37,111747.3359,-0.042244833
607,1312.096182,1324.35,140.9134521,0.009339116,9475.750578,8468.788,105395.875,-0.106267316
608,1316.241472,1324.35,311.3742676,0.006160365,9326.960421,8484.346667,462477.1875,-0.090341732
609,1314.623665,1324.35,335.8790894,0.00739857,8974.070468,8463.52,267727.0625,-0.056891738
610,1327.349322,1319.85,156.1699677,-0.005649848,8955.541598,8652.038333,277258.375,-0.033889996
611,1327.980672,1295,56.47301102,-0.024835205,8832.65543,8511.458,275085.375,-0.036364764
612,1321.424003,1291.25,988.6785278,-0.02283446,8367.158068,8471.06,101148.7578,0.012417828
613,1307.57625,1289.5,1498.797363,-0.013824242,8194.695633,8106.118333,70839.5625,-0.010809102
614,1300.215731,1288.3,1420.697266,-0.009164426,8390.771041,8240.055,49140.44531,-0.017962121
615,1293.892371,1288.3,894.6116333,-0.00432213,8533.209783,8239.08,53729.72656,-0.034468833
616,1289.984258,1288.3,55.28623581,-0.001305642,8057.707398,8507.406667,45634.38672,0.055809829
617,1288.848823,1288.35,10.19238949,-0.00038703,8360.586716,8385.556187,194496.1719,0.002986569
618,1288.397301,1293.05,1.984236002,0.00361123,8143.87805,8396.63,23358.91797,0.031035822
619,1284.861382,1289,25.11923981,0.003221062,8256.732138,7555.74,24657.80078,-0.084899465
620,1265.588279,1304.85,32.56478119,0.031022507,8145.986987,7566.193333,165807.6406,-0.071175372
621,1288.325272,1303.5,605.6511841,0.011778647,8344.877685,7576.78,163399.2656,-0.092044211
622,1294.732642,1303.5,340.9122925,0.006771559,8143.432688,7342.908333,223917,-0.09830306
623,1303.550618,1303.5,271.2002869,-3.88309E-05,8012.656517,7361.831667,422733.8125,-0.081224604
624,1302.632076,1303.5,239.772171,0.000666285,7401.260422,7344.56,226085.1719,-0.007660914
625,1315.597719,1295.5,7.764437199,-0.015276493,7382.422365,7459.876667,114904.6094,0.010491719
626,1301.891177,1300.7,152.9300537,-0.000914959,7380.282396,7385.395,84384.44531,0.000692738
627,1300.708606,1305.35,64.40092468,0.003568358,7359.550589,7386.72,38785.83594,0.003691721
628,1300.945353,1294.6,78.94994354,-0.004877494,6893.158648,7535.146667,21792.10156,0.093134084
629,1299.886367,1294.6,129.3121033,-0.004066792,7354.483171,7645.146667,349708.3125,0.039521947
630,1297.252029,1294.6,121.4908829,-0.002044344,7476.870276,7637.14,24592.83398,0.021435403
631,1297.045983,1295.45,130.8120728,-0.001230475,7403.612637,7500.273333,23454.57422,0.013055882
632,1297.152682,1292.05,121.3209076,-0.003933756,7483.031709,7615.722142,27583.74414,0.017732176
633,1294.06126,1300.1,14.10202789,0.004666502,7623.258551,7619.43,13813.77148,-0.00050222
634,1295.400127,1297.25,50.71278381,0.001428032,7720.403067,7676.271667,7521.158691,-0.005716204
635,1296.188368,1298.25,51.50315094,0.001590534,7646.168133,7620.153333,12203.6123,-0.003402332
636,1297.290475,1298.25,53.9280777,0.000739638,7570.507812,7615.54,6105.126465,0.005948371
637,1288.277079,1298.25,54.04828644,0.007741286,7615.726925,6776.888333,2435.824463,-0.110145571
638,1302.913555,1299.6,60.24010086,-0.002543189,7538.459855,6875.678333,276862.5,-0.087920017
639,1298.65413,1298.65,18.49480629,-3.18022E-06,7506.047769,6879.31,199699.9844,-0.083497706
640,1298.652735,1296.15,2.379274368,-0.001927178,7357.032929,6315.7,222060.1719,-0.141542513
641,1298.252489,1302.75,9.601461411,0.003464281,7243.36225,6647.013333,581777.125,-0.082330401
642,1299.004549,1285.25,35.59739685,-0.01058853,6651.762547,6637.41,310375.5313,-0.002157706
643,1295.789843,1285.25,278.4169312,-0.008133914,6663.749675,6509.426667,175450.8594,-0.023158584
644,1292.637519,1285.25,381.1981201,-0.005715074,6660.581846,6464.411667,182465.0313,-0.029452409
645,1288.787415,1281.55,381.8343811,-0.005615678,6422.813935,6445.79,78791.27344,0.003577258
646,1288.213696,1276.15,406.5018311,-0.00936467,6140.418853,6737,18511.99609,0.097156426
647,1282.299177,1274.2,103.8040924,-0.006316137,6571.240913,6714.718333,241639.2813,0.021834144
648,1279.00449,1266.15,151.9331665,-0.010050387,6565.884576,6760.83,27557.55273,0.029690657
649,1274.601039,1269.15,305.5446472,-0.004276663,6401.049525,6332.573333,31681.46289,-0.010697651
650,1271.516161,1269.15,202.8070831,-0.001860897,6515.594031,6141.605833,67035.21094,-0.057398941
651,1252.639145,1269.15,95.23672485,0.013180855,6705.681405,6170.46,70799.29688,-0.07981611
652,1269.59056,1268.7,187.6843872,-0.000701454,6609.910181,6211.4475,84265.125,-0.060282617
653,1269.027346,1260.3,12.71138573,-0.006877193,6561.150201,6218.595,101416.0469,-0.052209626
654,1263.201211,1254.6,93.30303192,-0.006809059,6224.18537,6097.46,63544.98047,-0.020360154
655,1257.903451,1251.55,254.2039337,-0.005050826,6086.984237,6107.896154,31135.6875,0.003435514
656,1256.786995,1250.45,361.7125549,-0.005042219,6120.653358,5908.7025,19272.76367,-0.034628796
657,1249.62986,1250.45,308.7883301,0.000656306,6156.785473,6223.28,34328.92969,0.010800202
658,1252.239387,1250.45,104.5144043,-0.00142895,5927.597998,6374.754167,28403.65039,0.075436318
659,1250.821531,1247.8,19.03923798,-0.002415637,6032.409305,6466.069167,117520.7656,0.071888335
660,1249.869359,1251.75,11.45326138,0.00150467,6145.145792,6626.44,56726.63281,0.07832104
661,1249.623266,1255.65,12.82604504,0.004822841,6106.803904,6593.289167,109359.5469,0.079662827
662,1243.092296,1255.5,47.93397903,0.009981322,6379.493707,6603.376667,70821.39844,0.035094158
663,1247.152786,1255.35,100.6569748,0.006572742,6650.733592,6555.51,49448.66406,-0.014317758
664,1251.382352,1255.35,86.75721741,0.003170612,6673.221385,6594.281667,21082.09375,-0.011829327
665,1255.298905,1255.35,22.75335503,4.07035E-05,6765.092176,6753.559167,14311.04883,-0.001704782
666,1259.248306,1262.05,0.180712074,0.002224894,6642.732314,6724.04,16937.48633,0.012240097
667,1257.095384,1254,62.15966797,-0.00246233,6641.743317,6510.791667,7321.120117,-0.019716458
668,1256.999735,1251.4,63.87276077,-0.004454842,6589.20486,6377.363333,7775.098633,-0.032149786
669,1256.106564,1245.9,95.6962204,-0.008125556,6587.290457,6403.18,12587.56055,-0.027949346
670,1253.065486,1241.7,213.9242249,-0.009070145,6734.778013,6244.3575,19640.56055,-0.072819106
671,1254.982975,1241.7,365.9630127,-0.010584187,6582.224899,6241,90230.46094,-0.051840359
672,1245.631649,1241.7,210.9866486,-0.00315635,6385.358992,6248.84,45229.50781,-0.021380003
673,1242.89244,1241.1,107.6824188,-0.001442152,6267.80462,6514.390833,29394.78125,0.03934172
674,1241.793417,1232.8,23.98131561,-0.007242281,6319.945675,6869.910833,29159.22852,0.087020551
675,1239.632005,1224.5,94.35355377,-0.012206852,6312.460904,7321.62,98225.17969,0.159867778
676,1227.438818,1217.55,345.5772705,-0.008056465,6325.574153,7396.401667,262139.625,0.169285426
677,1226.204595,1228.75,633.7738647,0.00207584,6521.302196,7428.045,443192.3438,0.139043212
678,1220.780502,1228.75,409.6277466,0.006528199,6989.573522,7334.99,442373.8125,0.04941882
679,1221.445116,1228.75,192.5861359,0.005980526,7505.499207,7451.289167,195017.3281,-0.007222709
680,1226.824907,1224.95,137.4276123,-0.00152826,7884.940769,7689.884167,52462.96875,-0.024737865
681,1227.246549,1228.35,128.0479584,0.000899127,7607.996976,7715.1,102655.6406,0.01407769
682,1226.945093,1231.5,18.14793777,0.003712397,7572.086128,8251.165,76260.82813,0.089681874
683,1220.230456,1228.25,31.74558449,0.006572155,7545.454957,8187.324167,201150.0625,0.085066999
684,1224.681709,1223.95,64.08117676,-0.000597469,7693.38955,7939.81,161937.8594,0.032030154
685,1228.002374,1223.95,55.0656929,-0.003299972,8052.902461,8182.251667,121338.7109,0.016062433
686,1226.563224,1223.95,55.86698532,-0.002130525,8006.106045,8206.341667,129175.9609,0.025010363
687,1227.749908,1223.8,64.52616882,-0.003217193,8662.597641,8220.91,105572.8594,-0.050987898
688,1224.311999,1220.95,27.38880539,-0.002746031,8245.287445,7916.800833,100040.8594,-0.039839316
689,1223.257857,1219,10.76607513,-0.003480752,8000.397672,7570.869167,67831.57813,-0.053688394
690,1221.979542,1215.45,29.91171646,-0.005343414,8045.739396,7607.7,111568.6094,-0.054443647
691,1219.832574,1216.3,74.63457489,-0.00289595,8065.541544,7394.499167,92351.5625,-0.083198676
692,1214.714167,1216.3,67.07875824,0.001305519,7961.815904,7247.769167,195707.0313,-0.089683904
693,1212.200343,1216.3,34.85074997,0.003381996,7635.357803,7011.28,234994.3281,-0.08173524
694,1215.935105,1209.65,21.4187603,-0.005168948,7364.397603,6988.079167,193643.4688,-0.05109969
695,1214.879765,1212.35,53.61579514,-0.002082317,7324.20597,6993.513333,162412.1719,-0.045150647
696,1213.339418,1209.55,56.65836334,-0.003123131,7192.730922,6718.23,126841.1094,-0.065969508
697,1208.835652,1214.35,71.23019409,0.004561702,6889.514611,6396.7725,143745.25,-0.071520584
698,1209.423159,1214.4,61.11260986,0.004115053,6683.014892,6396.494667,108101.5,-0.042872899
699,1209.869843,1214.4,41.65355301,0.003744334,6771.024924,6138.96,72575.40625,-0.093348486
700,1213.74728,1214.4,33.81777573,0.000537773,6620.373656,6311.131667,236856.0938,-0.046710655
701,1214.495233,1200.35,30.86345863,-0.011647006,6427.598435,6347.07,106242.8984,-0.012528542
702,1211.480947,1197,271.0736694,-0.011953095,6156.643072,6252.13,59184.82422,0.015509577
703,1204.776298,1182,448.9547729,-0.018905002,6246.087281,6362.676923,37423.24609,0.018666028
704,1198.518566,1180.4,1043.660889,-0.015117468,6180.826726,6342.629231,44786.71094,0.026178133
705,1190.885107,1178.4,1029.828125,-0.010483889,6140.010339,6312.75,20669.42188,0.028133448
706,1184.710907,1178.4,503.7754822,-0.005326959,6145.730684,6436.720833,39638.48828,0.04734834
707,1180.939851,1178.4,329.7586365,-0.002150703,6315.988744,6404.063333,80716.1875,0.013944703
708,1178.799677,1184.35,16.95181656,0.004708453,6346.977149,6486.58,4769.648926,0.021995172
709,1179.833825,1190.95,36.02603912,0.009421814,6385.619569,6401.246154,10128.88965,0.002447153
710,1169.182131,1196.65,158.2761841,0.023493234,6376.967471,6575.229167,6888.23584,0.031090279
711,1184.480641,1192.35,414.1078491,0.006643721,6505.948801,6354.57,14880.37207,-0.023267752
712,1175.997924,1197.7,239.433136,0.018454179,6442.722656,6543.645714,21732.79297,0.01566466
713,1196.547699,1197.7,279.7314453,0.000963021,6526.755606,6719.429231,24534.61133,0.029520582
714,1202.259464,1197.7,65.33455658,-0.003792413,6473.23128,6738.27,38294.68359,0.040943805
715,1201.967798,1197.7,51.97667694,-0.003550676,6653.226982,6719.266154,21112.73828,0.009925886
716,1196.967425,1212.25,48.0223465,0.012767745,6493.238204,7000.04,29416.74609,0.078050701
717,1202.128179,1204.2,239.9613495,0.001723461,6652.962832,7078.19,78456.38281,0.063915458
718,1202.935725,1197.3,211.2344666,-0.004684976,6926.054294,6932.6625,69984.9375,0.000954108
719,1203.171878,1202.45,213.3722839,-0.000599979,6910.093894,6981.946154,32372.75,0.01039816
720,1203.069364,1202.45,205.4803467,-0.00051482,6856.339441,7018.78,55452.60156,0.023692024
721,1216.57017,1202.45,152.6051331,-0.01160654,7195.641429,7247.935385,37334.52344,0.007267449
722,1200.494209,1200.05,165.2514038,-0.000370022,7188.419612,7260.949231,21462.85352,0.010089786
723,1201.643003,1190.85,27.00613785,-0.008981871,7034.45567,7265.08,14709.52832,0.032784958
724,1199.03934,1196.7,143.2218323,-0.001951012,7047.690031,7113.069231,27393.45313,0.009276685
725,1197.408528,1205.15,116.1650772,0.006465189,7109.324801,6433.271667,18879.33984,-0.09509386
726,1190.249872,1198.9,151.6542053,0.007267489,7334.865589,6501.19,151946.0313,-0.113659286
727,1197.400543,1198.9,172.8669434,0.00125226,7128.171248,6366.1075,240802.375,-0.106908732
728,1199.77359,1198.9,137.2521515,-0.000728129,6988.984608,6286.425833,323744.25,-0.100523726
729,1199.805986,1196.6,62.69093704,-0.002672087,6769.456608,6240.98,353683.5313,-0.078067803
730,1201.344121,1189.85,61.41549683,-0.009567717,6371.291869,6296.320833,172625.2031,-0.011767007
731,1196.122829,1195.6,89.90885925,-0.000437103,6347.424415,6273.1375,52839.21094,-0.011703474
732,1195.070698,1209.8,71.51003265,0.012325047,6301.787118,6326.04,28998.53125,0.003848572
733,1197.976683,1201.95,286.4179077,0.00331669,6181.385418,6499.0625,15247.86914,0.051392538
734,1199.905962,1201.95,276.6113892,0.001703498,5875.664326,6518.655,41679.05859,0.109432847
735,1196.031191,1201.95,291.3084717,0.004948708,6352.278687,6522.39,224505.625,0.026779573
736,1203.271376,1201.9,179.9669952,-0.001139706,6293.981268,6400.600833,36681.10156,0.016939924
737,1213.178388,1200.2,71.60457611,-0.01069784,6389.249853,6296.631667,30969.18164,-0.014495941
738,1201.252453,1203.3,74.97819519,0.00170451,6595.66823,6342.39,20200.41797,-0.038400693
739,1201.720878,1208.35,8.812865257,0.005516358,6482.170682,6418.562667,34328.16797,-0.009812765
740,1203.415384,1198.7,53.39612579,-0.003918334,6447.474781,6669.990833,12118.66699,0.034512124
741,1202.865619,1198.7,83.25802612,-0.003463079,6412.951305,6756.12,28936.83398,0.05351182
742,1194.473771,1198.7,90.7778244,0.003538151,6388.061809,6710.445,43689.13672,0.050466511
743,1201.709249,1202.75,130.8148651,0.000866059,6461.440377,6639.304167,39880.73047,0.027526957
744,1205.265291,1201.9,99.05805206,-0.002792158,6564.897674,6583.45,37221.61719,0.002825989
745,1200.885988,1194.25,38.49480057,-0.00552591,6819.614137,6468.631667,14558.74805,-0.051466617
746,1199.564145,1185.4,67.30110931,-0.011807743,6792.61969,6535.476667,29598.92773,-0.037856237
747,1195.936765,1187.25,265.8411865,-0.007263565,6658.460666,6686.08,27258.375,0.004148006
748,1192.058312,1187.25,312.6449585,-0.004033621,6594.379629,6550.474167,13147.85645,-0.006658012
749,1183.476568,1187.25,240.9169159,0.00318843,6548.400186,6593.135,12416.07422,0.006831411
750,1187.398628,1189.35,86.75708771,0.001643401,6501.173594,6611.02,10787.06152,0.016896396
751,1187.700298,1204.7,13.55923462,0.014313124,6531.213418,6562.641667,10276.27344,0.004812008
752,1191.955857,1201.2,336.9428101,0.007755441,6645.324089,6470.4025,7807.313477,-0.026322507
753,1194.915239,1203.45,337.2794495,0.007142566,6571.58527,6483.73,5649.334473,-0.013368961
754,1192.236095,1203.8,346.58078,0.009699341,6554.561232,6568.549167,6493.503906,0.002134076
755,1197.836737,1203.8,277.2609253,0.00497836,6565.092161,6581.486667,5279.796875,0.002497224
756,1218.767696,1203.8,24.32314301,-0.012281008,6549.353354,6573.62,2976.960449,0.003705197
757,1203.028601,1186.95,148.8419952,-0.013365103,6448.848983,6618.567692,3329.592285,0.026317675
758,1199.595427,1185.55,338.526123,-0.01170847,6507.106147,6621.711667,8949,0.017612364
759,1195.101969,1188.6,435.8243103,-0.005440514,6585.611443,6626.85,4590.147461,0.006261918
760,1191.195164,1205.55,375.893158,0.012050784,6595.318078,6248.635833,3965.763184,-0.052564901
761,1191.654719,1219.75,423.059967,0.023576696,6565.542304,6260.530833,40696.75,-0.046456402
762,1198.445192,1219.75,1014.561218,0.01777704,6575.804749,6247,46354.38281,-0.050002207
763,1206.255692,1219.75,1037.168701,0.011186938,6525.671994,6299.399167,70588.14844,-0.034674257
764,1212.926339,1229.95,830.1453247,0.014035198,6483.61489,6452.571667,68552.625,-0.00478795
765,1221.772202,1230.7,468.4073792,0.007307253,6243.585546,6599.17,32401.44141,0.056951963
766,1238.623929,1229.05,141.0960388,-0.007729488,6267.035769,6596.276154,35376.21094,0.052535265
767,1227.669076,1223,233.1884766,-0.003803204,6339.091616,6568.040769,56349.67578,0.036117029
768,1227.257288,1227.85,93.77467346,0.000482957,6440.054487,6509.61,55497.44531,0.010800454
769,1237.873082,1227.85,40.60414505,-0.008097019,6420.382793,6488.825833,21895.98438,0.010660274
770,1228.258536,1227.85,99.97473145,-0.000332614,6692.420889,6531.601667,36550.42969,-0.024030052
771,1226.997923,1222.3,35.02036667,-0.003828795,6575.83299,6504.78,9560.538086,-0.010805169
772,1226.129981,1235.95,35.40172577,0.008008954,6539.878066,6481.426,5901.30957,-0.008937791
773,1228.272767,1230.55,155.5357361,0.001854012,6499.946856,6508.31,2444.523926,0.001286648
774,1229.047327,1230.8,142.5743256,0.001426042,6491.206815,6489.77,1210.427856,-0.000221348
775,1228.571973,1233.85,144.4630585,0.004296067,6505.303418,6473.753333,1121.998901,-0.004849902
776,1230.559598,1233.85,187.0695801,0.002673907,6477.844566,6465.9175,913.3843994,-0.001841209
777,1240.773166,1233.85,32.70962524,-0.005579719,6456.716665,6457.21,650.4036865,7.64064E-05
778,1232.439359,1230.8,61.39633179,-0.001330174,6483.569195,6382.668333,1399.905518,-0.015562549
779,1232.920045,1225.4,13.67330456,-0.006099378,6465.052263,6309.452857,4531.858398,-0.024067772
780,1231.025811,1214.95,68.99033356,-0.013058874,6419.630287,6301.61,9926.904297,-0.018384281
781,1226.406436,1231.15,314.7511597,0.003867856,6408.677598,6342.280833,9391.249023,-0.010360447
782,1223.798313,1232.1,269.4205627,0.006783542,6392.936745,6387.674167,7375.942871,-0.000823186
783,1226.335185,1232.1,250.7895813,0.004700848,6341.049553,6390.42,3504.371582,0.007785848
784,1228.152732,1232.1,259.589447,0.003213988,6305.298313,6391.873333,2373.674561,0.013730519
785,1230.413891,1232.25,313.1030273,0.001492269,6316.491462,6436.965,3531.164551,0.019072857
786,1232.122814,1231.6,7.641830444,-0.00042432,6362.010735,6437.76,5687.243652,0.011906497
787,1230.392448,1229.95,3.502643108,-0.000359599,6366.877806,6538.79,3609.045654,0.02700102
788,1231.577531,1224.15,6.415035248,-0.006030908,6439.918471,6486.251667,14677.28711,0.007194687
789,1229.478428,1211.4,61.98203659,-0.014704144,6443.431521,6444.97,5042.967773,0.000238767
790,1224.544295,1211.4,393.8586121,-0.01073403,6491.990458,6399.033333,3329.203613,-0.01431874
791,1219.594059,1211.4,405.1008911,-0.006718677,6458.98334,6378.268333,3031.61084,-0.01249655
792,1215.331661,1205.55,338.8492432,-0.008048553,6557.964579,6408.53,6876.238281,-0.022786732
793,1211.141683,1202.1,290.2453918,-0.007465421,6451.557147,6372.063333,9034.719727,-0.012321648
794,1207.68589,1203.25,85.3710022,-0.003673049,6409.406912,6176.155,4675.154785,-0.036392121
795,1205.055546,1211.85,82.667099,0.005638291,6343.1632,5756.77,21480.44336,-0.092444918
796,1204.577767,1222.4,85.37059021,0.014795419,6269.300417,5596.1925,109882.2031,-0.107365714
797,1204.466833,1222.4,314.2011719,0.014888884,6220.597712,5558.243333,221007.4688,-0.10647761
798,1202.516202,1222.4,398.2041321,0.01653516,6107.497372,5572.44,267672.6875,-0.087606648
799,1219.129577,1221.6,406.5922241,0.002026383,5851.790532,5303.9425,251311.8281,-0.093620581
800,1221.714829,1223,116.2753525,0.00105194,5585.116313,4671.97,145818.3281,-0.163496382
801,1232.703113,1226.1,2.589941502,-0.005356613,5342.595335,4491.98,310596,-0.15921388
802,1222.484397,1227.05,80.51842499,0.003734692,5240.35977,4548.7975,414674.8125,-0.131968472
803,1224.507156,1223.65,23.08111,-0.000700001,5168.215031,4309.3375,333451.8438,-0.166184558
804,1224.796122,1223.65,19.06643105,-0.000935766,4824.387387,4352.98,402028.3438,-0.097713419
805,1225.449176,1223.65,14.07212257,-0.001468177,4421.690575,3823.511667,119804.9219,-0.135282851
806,1227.429031,1223.4,12.15074444,-0.003282496,4245.344766,3920.536667,179143.9063,-0.076509239
807,1224.829656,1221.2,19.65921021,-0.002963397,4287.02709,3793.35,143930.3438,-0.115156046
808,1223.007426,1213.25,7.294714928,-0.007978223,4015.520811,4103.453846,145234.0313,0.021898289
809,1220.381264,1226.25,113.3549042,0.004808936,3940.827011,4263.783333,52591.54297,0.081951408
810,1221.043015,1217.55,151.2337646,-0.002860681,3723.010532,4278.77,113400.5469,0.149276899
811,1219.678847,1217.55,195.0032349,-0.001745416,3877.742483,4116.7775,66007.63281,0.061642829
812,1216.042516,1217.55,176.220993,0.001239664,3812.004706,4167.546667,76582.6875,0.093269025
813,1218.542735,1230.3,159.7255096,0.009648628,4157.697232,4140.6,74458.41406,-0.004112188
814,1223.643531,1240.3,187.7965851,0.013612191,4255.27684,3961.493333,19693.74414,-0.069039811
815,1226.461377,1235.9,538.3829346,0.007695818,4297.342657,3858.349167,40137.38672,-0.102154639
816,1230.694176,1242.55,418.1259766,0.009633444,4101.978782,3744.98,40730,-0.08703087
817,1235.856391,1243.3,546.2019653,0.006023037,4046.660255,3405.643333,61194.19922,-0.15840641
818,1243.583481,1243.3,181.2892609,-0.000227955,3967.497015,3435.34,150111.4531,-0.134129153
819,1251.185303,1243.3,63.7950325,-0.006302266,3790.302823,3453.66,90429.79688,-0.088816867
820,1242.066328,1245.35,118.9368668,0.002643717,3618.976143,3523.96,65902.80469,-0.026254979
821,1245.88505,1245.3,8.678106308,-0.000469586,3575.824939,3426.19,33173.48828,-0.041846271
822,1245.063041,1245.75,9.583005905,0.000551746,3357.134704,3407.28,24575.83984,0.014936933
823,1244.929205,1242.75,7.113685608,-0.001750465,3300.832157,3406.7625,6476.274414,0.032092011
824,1244.621367,1235.35,9.419510841,-0.007449147,3376.089057,3278.374167,12388.59375,-0.028943221
825,1244.356796,1235.35,105.0404892,-0.007238114,3418.238981,3242.42,13116.08398,-0.051435544
826,1240.000317,1235.35,118.1089935,-0.003750255,3297.833951,3271.238333,8897.011719,-0.008064572
827,1237.868173,1241.65,115.6417236,0.003055113,3356.585885,3392.405,31689.53711,0.010671294
828,1237.472927,1246.3,67.11955261,0.007133144,3347.563849,3556.54,4977.664551,0.062426338
829,1239.477001,1255,122.4551392,0.01252383,3296.481055,3808.0425,11021.53125,0.1551841
830,1244.265619,1259.75,339.9139709,0.012444594,3256.057101,3982.850833,56196.19922,0.223212834
831,1249.903833,1258.15,476.9194336,0.006597441,3377.407563,4135.19,138498.3906,0.224368076
832,1251.325065,1258.15,258.2491455,0.005454166,3597.58702,3910.973333,186835.0938,0.087110141
833,1260.498787,1258.15,151.2331238,-0.001863379,3903.902071,4027.478333,109827.0156,0.03165455
834,1266.686453,1258.15,28.89300156,-0.0067392,4247.581209,3995.17,50799.19531,-0.059424693
835,1263.261817,1258.15,48.91867065,-0.004046522,4289.379447,3813.88,74911.88281,-0.110855067
836,1258.447992,1258.15,13.98999596,-0.000236793,4232.680774,3825.379167,108338.4141,-0.096227811
837,1258.141412,1268,0.221010923,0.007835835,3919.923751,3848.21,51096.48438,-0.01829468
838,1260.410915,1279,121.6515961,0.014748432,3938.002311,3743.905,23264.83984,-0.049288267
839,1265.434383,1279,431.2238159,0.010720127,3900.265522,3912.285833,25667.58984,0.003081921
840,1269.159539,1279,441.1912231,0.007753526,3810.797747,3770.36,10983.94434,-0.01061136
841,1275.094373,1279,402.8048706,0.00306301,3734.306498,3791.545833,12411.05273,0.015327969
842,1287.52651,1279,138.8713074,-0.006622396,3817.629358,3752.271667,13218.40039,-0.017119968
843,1289.842963,1282.9,63.75179291,-0.005382797,3750.310141,3855.88,8997.818359,0.028149634
844,1280.424362,1290.45,90.81617737,0.007829934,3817.673777,3865.7975,4763.702637,0.01260551
845,1282.709411,1279.9,126.4904175,-0.002190216,3795.821736,3822.626667,5121.274414,0.007061694
846,1282.931252,1279.9,118.3766708,-0.002362755,3796.806499,3856.62,1997.116943,0.015753634
847,1282.996966,1279.9,115.6940536,-0.002413853,3777.091183,3920.456667,4170.535645,0.037956585
848,1285.761871,1292.2,112.4512329,0.005007248,3867.217644,4036.093333,3746.635498,0.043668525
849,1291.337264,1286.45,191.4358368,-0.003784653,3878.299708,4032.25,8429.921875,0.039695305
850,1284.979935,1288.6,187.0261993,0.002817215,3889.213758,4034.138333,12431.25195,0.037263206
851,1286.589573,1291.9,162.0403442,0.004127522,3915.548402,3812.585833,9321.579102,-0.026295823
852,1288.664174,1288.95,194.4218445,0.0002218,3990.496457,3646.25,8440.136719,-0.086266574
853,1291.184582,1288.95,44.50057983,-0.001730645,4087.302896,3646.345833,30200.10352,-0.107884606
854,1289.547575,1288.95,29.19208908,-0.000463399,3975.263477,3599.841667,53575.19922,-0.094439479
855,1289.499976,1292.75,12.85073376,0.002520375,3906.055365,3531.96,61199.11328,-0.095773185
856,1290.015016,1294.4,17.37796021,0.003399173,3705.467215,3656.785,56268.11328,-0.013137943
857,1291.089538,1292.3,34.59224701,0.000937551,3596.073825,3621.270833,20385.45508,0.007006811
