158, 1021.811489, 1018.542814, 1018.028229, 1019.877343, 1023.437449, 1035.208125
159, 1018.691415, 1018.263307, 1020.311979, 1024.224888, 1030.646583, 1035.2
160, 1018.422326, 1020.610688, 1024.711045, 1031.21181, 1039.441452, 1056.637138
161, 1020.900487, 1025.140973, 1031.753692, 1040.332185, 1053.91129, 1052.779286
162, 1025.654804, 1032.370942, 1041.199573, 1055.138779, 1066.629694, 1050.87
163, 1032.827165, 1041.856107, 1056.115103, 1068.280664, 1081.264467, 1123.788429
164, 1042.398302, 1056.927677, 1069.517852, 1083.609608, 1151.277878, 1123.223188
165, 1057.589728, 1070.512818, 1085.226443, 1155.771233, 1157.591295, 1130.01
166, 1071.327911, 1086.513134, 1159.133512, 1161.723611, 1167.380887, 1174.86625
167, 1087.553068, 1161.851682, 1164.785136, 1171.422387, 1206.494824, 1150.605714
168, 1164.049261, 1167.219835, 1174.335306, 1211.257253, 1203.161376, 1150.37
169, 1169.166629, 1176.624528, 1214.773473, 1207.525208, 1204.540497, 1190.75195
170, 1178.504374, 1217.622191, 1210.613981, 1208.70209, 1225.244066, 1187.565286
171, 1219.914331, 1213.028248, 1211.519016, 1229.337299, 1233.895271, 1190.89
172, 1215.005264, 1213.750512, 1232.312544, 1238.02825, 1245.20787, 1259.410817
173, 1215.533972, 1234.663214, 1240.916622, 1249.533406, 1310.640808, 1285.14
174, 1236.391581, 1243.01945, 1252.317768, 1316.626629, 1322.592359, 1287
175, 1244.740436, 1254.522487, 1320.970891, 1327.885748, 1303.263537, 1270.9333
176, 1256.30131, 1324.446481, 1331.832502, 1306.617196, 1279.243579, 1275.197375
177, 1327.215542, 1334.938185, 1309.146364, 1280.964825, 1256.735446, 1279.5
178, 1337.569253, 1311.270803, 1282.387127, 1256.88043, 1237.006865, 1157.3933
179, 1312.996958, 1283.520534, 1257.175154, 1235.66534, 1217.24829, 1192.469143
180, 1284.339886, 1257.335481, 1234.914338, 1217.323928, 1209.948992, 1192.09
181, 1257.43812, 1234.327344, 1216.85062, 1209.643835, 1209.152039, 1179.159875
182, 1233.778092, 1216.319625, 1209.09535, 1208.985346, 1213.160428, 1227.494625
183, 1215.712226, 1208.455272, 1208.495929, 1213.578428, 1218.686088, 1227.68
184, 1207.877636, 1208.019552, 1213.522198, 1218.575317, 1213.107881, 1245.370786
185, 1207.640676, 1213.443723, 1218.534046, 1212.567221, 1190.392365, 1257.399625
186, 1213.428611, 1218.561662, 1212.325197, 1188.22204, 1165.43073, 1257
187, 1218.619196, 1212.180443, 1187.029879, 1161.509838, 1137.171738, 1091.171888
188, 1212.135644, 1186.195702, 1159.309465, 1131.639842, 1090.19846, 952.2323625
189, 1185.741778, 1157.836575, 1128.545043, 1086.030665, 1066.188334, 967.69
190, 1156.577454, 1126.115115, 1082.731804, 1064.930126, 1054.268186, 1049.084488
191, 1124.1475, 1080.069392, 1062.924398, 1053.875015, 1049.271928, 1118.630043
192, 1077.921864, 1061.204518, 1052.734173, 1048.017168, 1043.973185, 1113
193, 1059.758193, 1051.678772, 1046.87168, 1041.113963, 1033.888711, 1038.789
194, 1050.84896, 1045.970819, 1039.462284, 1030.376026, 1019.93338, 941.9197143
195, 1045.272014, 1038.232855, 1028.307268, 1017.250433, 1006.561961, 927.93
196, 1037.327048, 1026.80181, 1015.388453, 1005.847343, 1000.706417, 956.7863125
197, 1025.746634, 1014.062043, 1004.904736, 1001.181429, 915.4922918, 1037.22925
198, 1013.278699, 1004.370215, 1001.205704, 912.1130418, 935.850469, 1041.04
199, 1004.098008, 1001.320935, 909.8978136, 932.1355744, 957.2983246, 1040.5755
200, 1001.346259, 908.1000409, 929.9552841, 954.0479585, 978.035619, 1037.90455
201, 906.548701, 928.1733135, 952.0815634, 975.4252714, 998.1243604, 1034.74
202, 926.7033845, 950.5300902, 973.8620633, 996.3838619, 1014.347954, 1086.929571
203, 949.3802037, 972.7639171, 995.4678733, 1013.547894, 1018.700136, 1099.169125
204, 972.0608902, 994.9614059, 1013.307213, 1017.063187, 1052.052882, 1079.99
205, 994.7117727, 1013.30562, 1016.577033, 1051.619693, 1074.023139, 1141.600363
206, 1013.282932, 1016.247272, 1051.74771, 1074.754686, 1129.849365, 1133.079314
207, 1015.863544, 1051.792654, 1075.327292, 1131.925749, 1145.100424, 1133.53
208, 1051.652057, 1075.616871, 1133.514388, 1147.362093, 1158.825853, 1190.45425
209, 1075.84421, 1134.826221, 1149.120368, 1161.514571, 1211.012338, 1181.149838
210, 1135.901191, 1150.550395, 1163.474394, 1215.04991, 1214.143653, 1184.03
211, 1151.715184, 1165.042007, 1218.108282, 1217.862346, 1214.231639, 1207.744875
212, 1166.295254, 1220.559974, 1220.572604, 1217.451224, 1225.869811, 1226.617038
213, 1222.429539, 1222.609627, 1219.648182, 1228.694877, 1233.374376, 1219.09
214, 1224.247305, 1221.375549, 1230.782938, 1235.701533, 1221.776388, 1180.023713
215, 1222.800642, 1232.479532, 1237.548637, 1223.169246, 1209.450058, 1185.260057
216, 1233.714977, 1238.902234, 1224.160865, 1210.658162, 1201.550956, 1170.36
217, 1240.014707, 1224.972848, 1211.383141, 1202.337642, 1197.845709, 1186.927413
218, 1225.597737, 1211.895949, 1202.761838, 1198.753323, 1199.83465, 1205.634875
219, 1212.179478, 1202.953831, 1199.087006, 1200.483886, 1205.649107, 1176.97
220, 1203.11285, 1199.324767, 1200.862752, 1206.175807, 1212.515647, 1217.930088
221, 1199.485906, 1201.122446, 1206.558329, 1213.921446, 1223.378054, 1241.686325
222, 1201.273057, 1206.809688, 1214.664557, 1224.515678, 1245.219086, 1236.63
223, 1206.993931, 1215.201346, 1225.327661, 1246.751542, 1252.719434, 1261.311225
224, 1215.688126, 1226.036263, 1248.012085, 1254.51744, 1275.455195, 1257.988113
225, 1226.713281, 1249.142074, 1255.942433, 1277.855543, 1280.116807, 1240.84
226, 1250.066758, 1257.088408, 1279.66287, 1282.468137, 1286.226837, 1279.414688
227, 1258.053946, 1281.154291, 1284.209607, 1289.117057, 1310.209453, 1309.109875
228, 1282.331761, 1285.562546, 1290.984078, 1313.432466, 1341.853341, 1288.02
229, 1286.632208, 1292.410543, 1315.678752, 1345.743556, 1348.764684, 1331.294429
230, 1293.614025, 1317.515528, 1348.617521, 1353.097636, 1379.76429, 1334.979038
231, 1318.898715, 1350.807015, 1355.920882, 1384.532829, 1397.864084, 1333
232, 1352.544254, 1358.090245, 1387.842573, 1403.014075, 1419.823597, 1417.172813
233, 1359.875393, 1390.498621, 1406.596678, 1425.937193, 1509.643942, 1452.076288
234, 1392.628252, 1409.396302, 1429.988627, 1518.666023, 1540.503893, 1447.55
235, 1411.715636, 1433.208545, 1525.063449, 1549.590656, 1539.195595, 1508.292125
236, 1435.880378, 1530.218828, 1556.162954, 1547.39435, 1589.767788, 1533.335071
237, 1534.349077, 1561.32621, 1553.088853, 1598.707565, 1614.796653, 1518.75
238, 1565.517331, 1557.576843, 1605.110329, 1623.508319, 1633.022241, 1535.868429
239, 1561.319632, 1610.308957, 1629.878839, 1642.276238, 1675.018107, 1640.619225
240, 1614.468327, 1634.882289, 1648.59905, 1685.637314, 1797.704408, 1651.1
