,outputs,gt,train_loss,error
1094,10596.69812,10313.66,87745.32031,-0.026710029
1095,10500.03024,10101.03,61258.01953,-0.037999913
1096,10303.66583,10159.32,44065.97266,-0.014009173
1097,10342.00632,10420.16,36304.40625,0.007556917
1098,10304.38725,10363.9,19938.69922,0.005775477
1099,10278.54656,10361.33,16307.20508,0.008054003
1100,10114.80847,10310.43,19415.49805,0.019340112
1101,10207.00685,10265.63,19900.5918,0.005743423
1102,10349.20933,10190.36,5679.220703,-0.015348933
1103,10369.30407,10157.59,8565.162109,-0.020417385
1104,10325.53089,10275.88,13117.39355,-0.004808556
1105,10265.44914,10173.11,10222.38867,-0.008995138
1106,10223.02931,9979.49,10161.33691,-0.023822617
1107,10121.07616,10033.05,18450.15234,-0.008697313
1108,10112.86331,9683.38,8688.926758,-0.042469011
1109,10122.19563,8553.61,73658.03906,-0.154964959
1110,9964.468443,8432.23,645715.1875,-0.153770214
1111,9657.045539,8055.64,751980.0625,-0.165827688
1112,9530.538757,8193.9,1140503.75,-0.140247975
1113,9098.737475,8225,1043640,-0.09602843
1114,8236.383546,8056.74,445651.0938,-0.021810974
1115,8090.356551,8307.74,110015.5859,0.026869452
1116,8074.536626,8322.92,52525.03125,0.030761316
1117,7970.215392,8382.03,52773.94531,0.051669194
1118,7566.26968,8236.17,95452.08594,0.088537727
1119,8154.44289,8155.48,674220.375,0.000127183
1120,8186.62022,8147.69,25368.44727,-0.004755347
1121,8278.115537,7869.74,29197.33203,-0.049331945
1122,8261.767149,8212.02,100659.2422,-0.006021369
1123,8159.66877,8190,53212.35547,0.003717213
1124,8118.25327,8587.92,43209.84375,0.057853175
1125,8162.580984,8586.9,101740.2813,0.051983437
1126,8073.008775,8269.73,114860.0859,0.02436777
1127,8195.393625,8308.01,43638.46875,0.013741424
1128,8307.613902,8283.76,61202.05078,-0.00287133
1129,8794.795166,8353.54,21449.58008,-0.050172307
1130,8557.376047,8162.16,107500.9766,-0.046184256
1131,8275.631711,8002.51,31948.76563,-0.033003125
1132,8207.580859,8076.78,33555.45703,-0.015936591
1133,8190.223523,7954.15,20528.75781,-0.028823819
1134,8229.634759,7960.04,35368.08984,-0.032759019
1135,7971.218018,8231.06,28264.97852,0.032597525
1136,7976.903152,8222.52,34802.03906,0.030791003
1137,8037.623748,8026.76,21760.92969,-0.001351612
1138,7999.670575,7469.56,23096.4668,-0.066266551
1139,7858.524605,7431.88,69451.65625,-0.054290675
1140,8140.091269,8666.79,77120.33594,0.064704278
1141,8201.429707,9259.8,121129.7891,0.129047048
1142,8044.636836,9551.54,198842.0625,0.187317737
1143,7672.980605,9218.76,548934.125,0.201457488
1144,7913.706929,9433.35,928571.5,0.192026706
1145,9405.883055,9164.62,842911.3125,-0.025650229
1146,10165.3565,9147.98,338609.6563,-0.100082717
1147,9820.539643,9252.99,429964.6563,-0.057792103
1148,9271.165498,9301.18,241418.4531,0.003237403
1149,9307.781066,9206.16,86809.44531,-0.010917862
1150,9193.91442,9418.05,8392.144531,0.024378689
1151,9219.999348,9310.19,29226.84375,0.009782067
1152,9195.353598,9343.34,18305.03711,0.016093606
1153,9317.239992,9204.24,27120.15234,-0.012128054
1154,9186.37477,8766.04,18909.77148,-0.045756327
1155,9359.3069,8809.41,129002.625,-0.058754019
1156,9188.073723,9037.12,119213.8281,-0.016429311
1157,9165.690636,8717.81,65891.52344,-0.048864909
1158,9022.325591,8801.52,117133.2891,-0.024473246
1159,8753.535429,8762.42,53687.4375,0.001014969
1160,8712.460064,8632.32,39149.16797,-0.009198328
1161,8881.744032,8457.69,45990.69531,-0.047744455
1162,8624.74704,8482.7,46535.53125,-0.016469705
1163,8589.851723,8503.93,25643.33594,-0.010002701
1164,8628.812591,8175.99,25766.33008,-0.052477973
1165,8520.549533,8120.8,75664.53125,-0.046915933
1166,8238.766211,8081.81,58925.51172,-0.019050936
1167,8322.689353,7617.07,40653.50391,-0.084782613
1168,8271.884797,7286.35,192406.5313,-0.119142713
1169,7928.438441,7324.03,253337.4063,-0.076232974
1170,7789.560637,6907.4,182946.2188,-0.113249088
1171,7731.857628,7130.25,354307.875,-0.077808938
1172,7371.14957,7163.63,258187.7188,-0.028152945
1173,6984.434312,7523.83,111069.2344,0.077228257
1174,7142.897134,7431,97892.47656,0.040334175
1175,7003.653057,7757.47,100573.7031,0.107631965
1176,6994.802685,7557.72,164975.2656,0.080476511
1177,7161.119477,7402.69,281678.4375,0.033733626
1178,7699.523173,7309.59,169214.7188,-0.050643808
1179,7541.142243,7296.77,63496.98047,-0.032405203
1180,7794.611452,7192.85,62000.05078,-0.077202238
1181,7471.652478,7395.97,121139.7891,-0.010129282
1182,7342.206533,7547.19,24571.5957,0.02791851
1183,7285.56113,7504.83,21659.00195,0.03009636
1184,7312.317746,7522.39,23803.99219,0.028728546
1185,7196.316102,7337.42,40506.46484,0.019607796
1186,7337.058044,7220.76,43277.92188,-0.015850773
1187,7598.315118,7202.31,34331.82813,-0.052117491
1188,7480.396573,7189.16,43169.74609,-0.038933307
1189,7422.663585,7251.87,36861.62109,-0.023009744
1190,7272.392902,7067.74,18613.69141,-0.028141068
1191,7164.902724,7111.14,18433.51953,-0.007503622
1192,7129.302897,6879.54,10489.7627,-0.035033285
1193,7120.973091,6612.12,26404.19141,-0.071458365
1194,7039.338287,7284.29,81303.25781,0.034797548
1195,6971.822812,7150.86,63008.96875,0.025680112
1196,7027.266032,7190.17,47553.69141,0.023181699
1197,6860.583228,7143.2,55485.74219,0.041194278
1198,6675.036814,7514.41,75790.22656,0.125748098
1199,7301.809102,7322.08,104005.8984,0.002776147
1200,7315.888611,7250.69,66501.75,-0.00891192
1201,7317.754706,7192.72,55497.25781,-0.017086485
1202,7212.458408,7194.4,48140.70313,-0.00250378
1203,7573.948672,7243.93,43137.00781,-0.043572869
1204,7332.933015,7301.07,58073.03906,-0.004345194
1205,7241.710496,7385.36,3995.318848,0.019836405
1206,7189.21063,7219.6,6496.411133,0.00422708
1207,7209.274926,7168.31,6028.544434,-0.005682253
1208,7153.843739,7175.68,6440.875977,0.003052382
1209,7284.640562,6944.33,26940.66797,-0.046716178
1210,7359.708867,7326.35,37270.08203,-0.004532634
1211,7192.768076,7347.89,30246.45313,0.021566374
1212,7138.86229,7351.57,20499.62109,0.029795744
1213,7162.751158,7759.24,23177.11719,0.083276499
1214,7072.299383,8165.47,114803.9141,0.15457075
1215,7448.928309,8042.65,244231.4063,0.079705652
1216,7646.908669,7817.92,223457.6563,0.022363459
1217,7671.83158,8184.66,147288.4844,0.066845631
1218,8219.20274,8021.49,167640.1406,-0.024054978
1219,8563.151772,8173.97,94371.89844,-0.045448426
1220,8167.68762,8105.24,82197.59375,-0.007645692
1221,7929.142346,8842.42,74544.85938,0.115179879
1222,8245.739171,8813.89,170730.7188,0.068902353
1223,8252.253836,8722.03,148238.0156,0.056927013
1224,8414.179913,8900.34,182510.2969,0.057778665
1225,8402.82974,8910.85,217241.2188,0.060458236
1226,9409.025324,8703.36,118187.6094,-0.07499877
1227,8968.135937,8626.47,260898.4063,-0.038097765
1228,8812.030259,8722.26,72851.125,-0.010187239
1229,8873.108666,8658.94,57275.21875,-0.024136824
1230,8828.506176,8388.11,47618.50781,-0.049883431
1231,8653.756557,8428.17,48082.08594,-0.02606805
1232,8554.304959,8327.36,31322.99023,-0.026529912
1233,8576.805136,8588.42,46824.66016,0.001354218
1234,8551.537782,8895.78,27887.32422,0.040255008
1235,8313.228637,9385.69,51269.55469,0.1290066
1236,8513.927969,9279.81,219211.4063,0.089956367
1237,8588.620683,9502.37,231252.8281,0.106390694
1238,8888.160695,9333.77,349116.0313,0.050135154
1239,9370.864074,9378.09,225964.6563,0.000771106
1240,9884.999152,9314.56,50991.76172,-0.057707557
1241,9462.862782,9162.14,139946.9063,-0.031779261
1242,9544.384586,9162.14,95100.29688,-0.04004916
1243,9320.935352,9614.9,54063.08203,0.031538106
1244,9344.843046,9755.66,48413.47656,0.043961889
1245,9340.532287,9807.54,51413.65625,0.049997976
1246,9307.067972,9907.12,78556,0.064472724
1247,9314.602832,10162.41,154258.6875,0.091019143
1248,9955.631523,9854.79,205961.0781,-0.010129093
1249,10042.76722,10275.38,77831.70313,0.02316222
1250,10053.55606,10354.3,98995.39063,0.029914185
1251,10133.69895,10242.43,101838.2266,0.010729651
1252,10396.3988,10368.53,50125.41797,-0.002680621
1253,10044.64293,9904.17,52603.77344,-0.01398486
1254,10353.1011,9937.67,63241.36328,-0.040126248
1255,10372.79869,9703.93,55335.35156,-0.064482953
1256,10177.14339,10180.65,120803.7266,0.000344557
1257,10214.10377,9604.72,70992.17188,-0.059661012
1258,9803.117995,9606.86,149410.1875,-0.020019956
1259,9768.03713,9696.58,95083.85156,-0.007315403
1260,9619.360611,9669.63,74912.16406,0.005225856
1261,10025.88001,9989.39,64857.61328,-0.003639581
1262,9540.875415,9663.75,52654.80469,0.012878754
1263,9578.471793,9309.15,17147.37695,-0.028117407
1264,9606.888288,8785.52,25537.08984,-0.085497849
1265,9587.374362,8804.72,144098.0313,-0.081633858
1266,9708.142263,8712.35,221360.375,-0.102572896
1267,9417.140209,8534.17,312643.0625,-0.093762033
1268,9029.653695,8912.82,360367.7188,-0.01293889
1269,8703.603786,8912.82,130892.375,0.024037883
1270,8708.808896,8754.34,79071.64063,0.005228167
1271,8524.629902,8758.9,76336.23438,0.027481556
1272,8443.321217,9067.39,89560.72656,0.073912714
1273,8650.817475,9155.89,154753.3281,0.05838437
1274,8937.28098,8898.63,175674.4844,-0.004324691
1275,8874.717261,8039.38,33890.28906,-0.094125507
1276,8722.718364,7931.94,156544.4688,-0.090657331
1277,8993.670023,7885.46,218372.5938,-0.123221112
1278,8970.032448,7936.65,412914.6563,-0.11520387
1279,8584.932294,4830.21,445798.1875,-0.437361899
1280,7574.159539,5609.03,4833278.5,-0.259451828
1281,7306.956387,5166.26,2050385.375,-0.292966904
1282,7234.230297,5348.44,2266488.5,-0.260676011
1283,7219.446044,5026.35,1894230.625,-0.303776222
1284,4664.95963,5357.61,1116886.625,0.148479392
1285,5226.265163,5410.23,468297.5938,0.035200058
1286,5205.274019,6195.2,134816.7813,0.190177496
1287,5403.189105,6226.44,487797.6563,0.152363887
1288,4395.691605,6189.85,627370.5,0.408162937
1289,5994.928206,5822.62,5444033,-0.02874233
1290,5763.882974,6502.16,506111.4375,0.128086748
1291,7092.244181,6768.49,393434.2188,-0.045649046
1292,6324.047233,6698.46,974157.375,0.059204613
1293,6383.436841,6763.75,570390.0625,0.059578119
1294,6490.458082,6369.09,609170.625,-0.018699463
1295,6893.993878,6260.95,124493.8906,-0.091825419
1296,6837.052137,5885.41,275838.6563,-0.139188954
1297,6452.027349,6405.29,516737.5,-0.007243824
1298,6444.368972,6428.28,240429.9531,-0.002496594
1299,6304.641408,6652.87,117468.2109,0.055233687
1300,6283.417984,6809.11,143170.7031,0.083663385
1301,6194.403747,6741.67,224038.4063,0.088348496
1302,6474.402943,6871.69,91614.67188,0.061362733
1303,6402.234418,6777.44,101007.75,0.058605411
1304,6911.550299,7343.2,202121.25,0.062453383
1305,7041.57687,7205.55,112778.0234,0.023286422
1306,6938.97034,7365.03,82961.14844,0.061400992
1307,7071.196161,7293.69,98407.14063,0.031464809
1308,7010.721808,6873.24,77917.42188,-0.019610222
1309,7622.204946,6891.6,51350.79688,-0.095852178
1310,7248.328951,6915.37,241252.5,-0.04593596
1311,7297.038138,6857.66,58480.78906,-0.060213217
1312,7147.125693,6871.95,70435.45313,-0.038501589
1313,6824.198954,6623.8,27438.89453,-0.029365931
1314,6774.626449,7112.27,28458.07422,0.049839435
1315,6845.175212,7034.89,48005.73828,0.027715111
1316,6833.491289,7259.36,48476.77344,0.06232081
1317,6746.213447,7130.04,68297.82813,0.05689511
1318,6800.401354,6840.24,164193.5625,0.005858279
1319,7209.86503,6852.52,19150.53125,-0.049563345
1320,7085.168537,7130.99,44862.16797,0.006467237
1321,7323.670811,7477.6,20298.50781,0.021018038
1322,7139.194925,7507.08,20051.42383,0.051530331
1323,6937.99551,7549.52,30017.55664,0.088141379
1324,6980.542072,7699.27,88448.53906,0.102961621
1325,7295.248167,7790.66,121844.375,0.067908839
1326,7784.298539,7765.33,100321.1484,-0.002436769
1327,7743.288965,8777.63,46776.47656,0.133579031
1328,7837.084766,8628.77,326483.75,0.101017822
1329,8025.544701,8824.66,249982.5,0.099571472
1330,8172.020994,8973.82,272525.1875,0.098115143
1331,8184.926474,8903.95,397043.0938,0.08784728
1332,9649.116923,8885.93,245288.4219,-0.079093966
1333,8951.096888,9030.96,741268.375,0.008922159
1334,9006.634015,9170.79,185252.7344,0.018226119
1335,9126.254015,10002.48,52412.13281,0.096011571
1336,9109.442694,9821.8,220040.8438,0.078199878
1337,9128.275867,9527.39,194920.7813,0.043722839
1338,9304.537951,8754.46,162650.0156,-0.059119319
1339,9450.307223,8617.25,136728.9219,-0.088151338
1340,10439.92015,8814.53,273607.2813,-0.155689902
1341,9605.815711,9305.93,861327.1875,-0.031219182
1342,9260.778994,9790.31,181302.9063,0.057179964
1343,8693.677788,9303.59,102133.6563,0.070155834
1344,8710.154213,9385.7,150257.7031,0.077558419
1345,8901.136037,9669.4,277562.9375,0.086310776
1346,9298.777264,9719.37,244916.2188,0.045230972
1347,9993.746048,9785.74,187913.0156,-0.020813622
1348,9553.976162,9510.67,64499.48047,-0.004532789
1349,9489.29396,9057.57,49848.24609,-0.045495899
1350,9597.685652,9167.26,89098.86719,-0.044846817
1351,9661.725369,9178.32,58063.04297,-0.050033027
1352,9662.762413,8730.73,77081.67188,-0.096456104
1353,9331.144004,8899.66,233471.0781,-0.046241276
1354,8935.937475,8842.85,117355.0391,-0.010417203
1355,8956.623343,9197.54,85677.25,0.026898157
1356,9030.746586,9569.21,72255.42188,0.05962557
1357,8709.401337,9425.98,127173.3516,0.082276455
1358,8797.857383,9698.1,160878.0938,0.102325211
1359,9036.408031,9450.84,337023.375,0.045862467
1360,9382.545432,10204.23,121845.1406,0.087575869
1361,9973.385097,9525.57,210629.9219,-0.044901013
1362,9690.005066,9658.04,157101.5938,-0.003298767
1363,9864.065213,9794.56,151821.2188,-0.007046305
1364,9574.89134,9623.75,112394.6641,0.00510279
1365,10427.09184,9670.43,97688.29688,-0.07256691
1366,9621.562239,9753.85,213495.4531,0.013749094
1367,9635.261776,9782.59,27694.36523,0.015290526
1368,9721.700719,9775.15,21741.84375,0.005497935
1369,9687.147159,9892.13,19647.73047,0.02116029
1370,9516.168109,9286.42,32258.03125,-0.024142922
1371,9715.650075,9459.97,130326.6406,-0.026316312
1372,9746.386627,9473.5,44456.67188,-0.027998748
1373,9704.968614,9330.07,50238.67578,-0.038629554
1374,9796.473977,9426.7,87658.92969,-0.037745619
1375,9273.099367,9526,81214.78125,0.027272503
1376,9358.397473,9454.81,30554.02539,0.010302247
1377,9413.169934,9380.03,31638.05273,-0.003520592
1378,9372.40736,9300.15,26402.93164,-0.007709584
1379,9212.444826,9357.43,12708.33301,0.015737969
1380,9486.333922,9284.78,102997.9844,-0.021246767
1381,9424.452342,9691.9,11011.43848,0.028378058
1382,9380.873029,9621.49,25763.71484,0.025649742
1383,9335.994603,9276.58,26864.54297,-0.006364036
1384,9376.376101,9240.85,24782.33398,-0.014453996
1385,9302.582164,9154.45,19108.80859,-0.015923768
1386,9747.48498,9004.23,29066.21875,-0.076250949
1387,9531.431229,9127.47,161005.8438,-0.042382012
1388,9205.249284,9185.35,59197.45703,-0.002161732
1389,9121.11737,9133.97,37532.80859,0.001409107
1390,9081.427709,9236.38,29378.53516,0.017062547
1391,9000.625648,9087.98,31844.51563,0.009705364
1392,8933.992983,9072.42,13322.69043,0.015494418
1393,9134.729647,9131.31,68763.78906,-0.000374357
1394,9115.995829,9089.09,5476.911133,-0.002951496
1395,9214.555727,9348.91,7405.070313,0.014580657
1396,9116.995003,9256.23,13000.00684,0.015272027
1397,9109.178011,9440.07,11190.20996,0.036325121
1398,9180.433257,9238.04,29497.71875,0.006274948
1399,9184.929444,9287.4,21662.27344,0.011156379
1400,9433.896824,9235.96,15290.27637,-0.020981449
1401,9312.677397,9295.9,16049.4668,-0.001801565
1402,9466.873758,9238.13,13591.42383,-0.024162544
1403,9245.373409,9254.52,15164.87012,0.000989316
1404,9260.909346,9193.51,6308.278809,-0.007277832
1405,9216.439687,9131,3745.110107,-0.009270357
1406,9255.768775,9154.19,5744.088867,-0.010974645
1407,9142.970198,9174.71,3733.397705,0.003471498
1408,9217.669999,9214.66,9325.208984,-0.000326547
1409,9170.630368,9163.87,2079.895996,-0.000737176
1410,9128.162441,9392.66,1291.161865,0.028975992
1411,9151.203641,9537.4,15743.06836,0.042201701
1412,9237.113404,9613.11,37710.47656,0.040704989
1413,9295.525351,9551.28,52432.4375,0.027513738
1414,9312.224339,9707.5,59581.03906,0.042446965
1415,9602.939498,9938.83,57992.61328,0.034977884
1416,9756.608267,11042.4,41104.99219,0.131786754
1417,9923.766186,10934.94,333025.4375,0.101894159
1418,9915.782199,11102.67,520456.8438,0.119696841
1419,10245.80713,11114.93,646868.5,0.084827175
1420,10653.28515,11343.88,546130.0625,0.064824591
1421,12142.01502,11823.69,242562.1719,-0.026216819
1422,11401.54726,11077.77,509096.9375,-0.028397659
1423,11367.43247,11242.57,379384.9375,-0.010984228
1424,11274.89066,11194.25,158889.9375,-0.007152234
1425,11528.89424,11750.28,123551.4141,0.019202688
1426,12031.25671,11772.94,67185.375,-0.021470467
1427,11223.40185,11605.6,158320.2031,0.034053682
1428,11280.46027,11767.6,38996.72656,0.043184384
1429,11352.94278,11684.06,87841.20313,0.029165762
1430,11864.74193,11893.03,58706.48047,0.002384212
1431,11865.88069,11392.43,46265.25391,-0.039900173
1432,11688.14154,11573.11,72724.51563,-0.009841731
1433,11719.12397,11777.43,61822.08203,0.004975289
1434,11673.08049,11774.38,40515.71094,0.008678045
1435,11893.43575,11873.98,23951.74609,-0.00163584
1436,11461.76975,11914.01,36205.75781,0.039456407
1437,11625.84779,12293.72,34059.92969,0.057447183
1438,11879.53391,11969.53,96418.29688,0.007575726
1439,11947.01573,11734,68257.21094,-0.017830037
1440,11958.965,11865.82,52284.38672,-0.007788717
1441,11988.98959,11522.8,53354.77344,-0.03888481
1442,12378.75978,11683.44,108949.4219,-0.056170391
1443,11867.25251,11653.02,215261.5469,-0.01805241
1444,11652.34271,11763.93,47005.26563,0.009576383
1445,11709.94593,11337.4,38400.14844,-0.031814487
1446,11500.69745,11467.37,55291.70703,-0.002897863
1447,11434.43773,11302.01,35407.49609,-0.011581482
1448,11517.11807,11534.75,56875.86719,0.001530933
1449,11659.99409,11481.64,32934.07422,-0.015296242
1450,11265.08996,11707.78,29698.39063,0.039297515
1451,11425.60659,11659.57,37137.35547,0.02047711
1452,11367.10674,11923.25,47240.80078,0.048925665
1453,11624.74309,11397.44,81541.59375,-0.019553386
1454,11469.55891,10187.51,61369.98828,-0.111778397
1455,11732.58423,10467.89,410078.8125,-0.107793322
1456,11477.35274,10159.62,632294.375,-0.114811557
1457,11681.18847,10254.93,799396.875,-0.122098747
1458,10973.56332,10367.74,1009219.625,-0.055207529
1459,10179.24787,10121.52,289821.3125,-0.005671133
1460,10237.34107,10227.83,106439.8984,-0.000929057
1461,10157.34325,10352.66,51709.9375,0.019229117
1462,9924.099224,10395.44,39195.58594,0.047494565
1463,9740.978102,10446.44,160672.8438,0.07242208
1464,10316.30156,10330.77,507434.25,0.001402483
1465,10243.55698,10674.64,15292.84863,0.042083333
1466,10423.48072,10785.62,73863.23438,0.034742644
1467,10519.92015,10948.43,80925.02344,0.040733184
1468,10627.06433,10943.89,100646.2734,0.029813095
1469,10574.71636,10931.79,85429.25,0.033766735
1470,10929.45338,11081.43,44586.70313,0.013905235
1471,10989.45073,10919.65,28658.10352,-0.006351613
1472,11121.69809,10430.46,16142.2832,-0.062152207
1473,10960.53891,10532.22,117449.8906,-0.039078271
1474,10878.02378,10234.48,94003.98438,-0.05915999
1475,10966.55471,10732.43,164624.3906,-0.021348976
1476,10771.90597,10692.84,129336.1875,-0.007340016
1477,10394.44009,10732.4,66372.55469,0.032513527
1478,10436.49971,10774.24,58093.59375,0.032361453
1479,10329.2496,10692.33,86459.35938,0.035150704
1480,10641.2325,10840.8,47487.14453,0.018754171
1481,10674.30119,10777.92,54751.51953,0.009707316
1482,10797.84952,10619.24,52896.98047,-0.016541212
1483,10812.30055,10575.06,14969.68164,-0.021941727
1484,10704.99623,10551.77,19479.49805,-0.014313525
1485,10800.51289,10673.46,15391.3623,-0.011763598
1486,10725.42047,10788.56,16325.69531,0.005886905
1487,10618.80503,10603.74,5075.563965,-0.001418712
1488,10565.02044,10670.8,4856.45752,0.010012244
1489,10561.2727,10923.3,7380.527344,0.034278757
1490,10665.04905,11063.19,28174.87891,0.037331375
1491,10845.20569,11302.67,43522.375,0.042181248
1492,10766.69722,11376.61,69188.66406,0.056648086
1493,10847.59269,11540.04,107168.1016,0.063834192
1494,11183.14039,11428.24,133247.4688,0.021916886
1495,11367.265,11431.32,72745.11719,0.005635041
1496,11609.58092,11503.73,41026.11719,-0.009117549
1497,11557.86074,11327.57,28608.89648,-0.019925032
1498,11662.22243,11366.51,36408.91016,-0.025356439
1499,11455.21217,11508.2,29479.81836,0.004625652
1500,11435.888,11758.16,14768.1123,0.028180759
1501,11501.45084,11925.46,22117.83203,0.036865711
1502,11439.74196,12831.56,51340.83203,0.12166516
1503,11561.67007,12990.25,390802.5,0.123561728
1504,11878.48276,12944.52,654937.125,0.089745236
1505,12397.91021,13128.46,625783.75,0.058925236
1506,12594.81674,13036.77,461290.5625,0.03509009
1507,13735.80538,13076.37,254683.7969,-0.048008497
1508,13372.61386,13651.47,386183.6875,0.020852777
1509,13203.67852,13289,158791.25,0.006461947
1510,13325.68559,13458.66,121982.2891,0.009978804
1511,13206.44249,13564.72,69387.85938,0.027128994
1512,13263.98568,13810.32,91709.17188,0.041189303
1513,14002.14451,13758.88,76047.52344,-0.017373375
1514,13502.40642,13575.17,148176.25,0.005388934
1515,13580.17493,14023.31,43989.375,0.032631028
1516,13683.51451,14155.59,80788.1875,0.034499579
1517,14022.31016,15591.39,70525.20313,0.111898812
1518,14056.71163,15595.77,476365.75,0.109489219
1519,14065.14078,14839.84,850512.6875,0.055079379
1520,14631.17966,15490.6,656991.875,0.058738965
1521,14857.89617,15328.53,625578.375,0.031675671
1522,16783.2137,15317.04,392740.5,-0.087359532
1523,15818.96362,15708.65,1224050.75,-0.006973505
1524,15142.20499,16295.57,220860.0938,0.076168894
1525,15527.85625,16339.33,303204.7813,0.052259226
1526,15577.50049,16091.07,254541.9531,0.032968672
1527,15680.31114,15968.16,302277.5938,0.018357344
1528,16021.7426,16725.15,188627.4844,0.043903302
1529,16812.33634,17679.72,151245.25,0.051592096
1530,16691.07937,17798.45,221539.9219,0.066345058
1531,16491.56623,17820.57,438672.8125,0.080586874
1532,16519.69246,18687.45,697855.625,0.131222633
1533,17637.36466,18699.75,1259964.5,0.060234925
1534,18900.56362,18422.28,622617.375,-0.025305257
1535,18466.07396,18398.91,518541.4375,-0.003637154
1536,18311.75189,19172.52,621336.875,0.047006322
1537,19356.23453,18739.8,409780.5,-0.031846821
1538,18870.62586,17151.44,492906.6875,-0.091103807
1539,18451.36207,17138.87,752974.5625,-0.07113253
1540,18178.95579,17732.42,705358.625,-0.024563336
1541,18981.24134,18191.6,667431.875,-0.041601143
1542,18386.59348,19709.73,824480.875,0.071962026
1543,17151.62234,18792.52,426533.9375,0.095670114
1544,17293.76708,19226.97,758891.0625,0.111786108
1545,18096.93869,19454.54,1312315.75,0.075018285
1546,18511.20541,18670.49,1317509.25,0.008604766
1547,20353.11912,19155.06,761401.1875,-0.058863662
1548,19155.66826,19377.66,715127.9375,0.011588828
1549,19272.28276,19181.41,325171.2813,-0.004715205
1550,19333.45181,18318.87,184902.8438,-0.052478048
1551,18782.95861,18554.15,221615.75,-0.012181713
1552,18881.53564,18247.76,168561.3438,-0.033565895
1553,19115.09843,18029.36,267227.6875,-0.056800044
1554,18938.74821,18803.44,379956.9375,-0.007144517
1555,18202.21351,19164.48,207576.2813,0.052865356
1556,18368.00085,19276.59,225498,0.049465871
1557,18320.13655,19439.75,361254.2188,0.061113816
1558,18265.81916,21379.48,611017.375,0.170463794
1559,19010.21522,22847.46,1966979.375,0.201851727
1560,20257.13079,23150.79,3587654,0.142846449
1561,20573.68071,23869.92,3305538.5,0.160216314
1562,21093.06109,23490.58,4837725,0.113663868
1563,24159.91129,22745.48,3113631.75,-0.058544556
1564,24658.26879,23824.99,2730818.25,-0.033793078
1565,23750.59335,23253.37,2029392.375,-0.020935197
1566,24243.28864,23715.53,950885,-0.021769268
1567,23482.87281,24693.58,615299.625,0.051557031
1568,23245.33196,26443.21,762222.625,0.137570762
1569,24088.73727,26246.58,1664098.625,0.089578906
1570,24107.21321,27036.69,1967005.625,0.121518683
1571,24751.29995,27376.37,3290128,0.106057866
1572,26331.75437,28856.59,3061570.25,0.095885583
1573,28520.8637,28982.56,1606914.625,0.01618802
1574,27416.72845,29393.75,1705843.625,0.072110046
1575,28341.64697,32195.46,2706762.5,0.135977032
1576,28807.49663,33000.78,3331982,0.145562227
1577,31128.24519,32035.03,4609698,0.029130611
1578,30577.65363,34046.67,2831719.75,0.113449397
1579,31345.28276,36860.41,6274145,0.175947599
1580,35569.07272,39486.04,6765144,0.110122839
1581,35344.95331,40670.25,5503351.5,0.150666395
1582,34651.45998,40240.72,13444592,0.161299409
1583,37347.86384,38240.09,14097933,0.023889617
1584,40797.52233,35544.94,4280541.5,-0.128747581
1585,41592.09094,34011.82,10280846,-0.182252702
1586,41278.64506,37393.13,19315396,-0.094128939
1587,39896.43676,39158.47,9747897,-0.018497059
1588,37473.83786,36828.52,4008902,-0.01722049
1589,34883.36028,36065.2,2178015.75,0.033879756
1590,34213.13764,35793.01,2041309.375,0.04617736
1591,36679.98987,36632.35,1239403,-0.001298797
1592,38485.72292,36020.13,676278.75,-0.064065132
1593,37031.00349,35538.98,1088034.125,-0.040291198
1594,35799.32363,30797.88,1118658.25,-0.139707769
1595,34865.29753,33002.38,7604357,-0.053431855
1596,35733.16098,32099.74,3432738.5,-0.101682048
1597,34422.56179,32276.84,4820294.5,-0.06233475
1598,34483.1277,32243.26,4627001,-0.064955468
1599,30408.2683,32541.8,2663716.75,0.070162881
1600,32097.32614,30419.17,1480055.25,-0.052283362
1601,31435.12417,33403.17,1998833.625,0.062606587
1602,32028.7395,34314.26,2034695,0.071358428
1603,31449.07409,34318.1,2519475,0.091227675
1604,32945.87803,33136.46,8767919,0.005784698
1605,30964.15378,33522.9,1799730.25,0.082635755
1606,34245.21882,35529.66,1932245.75,0.037507168
1607,35280.18235,37676.25,797811.5,0.067915399
1608,35327.23345,37002.09,1351876.5,0.047409785
1609,33984.11343,38278.61,1815138,0.126367768
1610,34626.04206,39323.26,3984529.5,0.135655641
1611,37667.4648,38928.1,6264929,0.033467482
1612,40121.13923,46364.3,2555232.75,0.155607764
1613,39001.93749,46589.58,9469230,0.194545271
1614,40750.17057,44878.17,17469544,0.101300175
1615,42417.46122,48013.38,12198015,0.131924887
1616,42059.16639,47471.4,15814720,0.128681428
1617,53569.82336,47185.19,14689826,-0.119183394
1618,47499.59747,48720.37,45908640,0.025700692
1619,46660.16277,47951.85,6340872.5,0.02768287
1620,49171.18558,49160.1,3059600.5,-0.000225449
1621,47971.18423,52118.23,1592365.25,0.086448685
1622,48389.17027,51608.15,4107425.25,0.066522731
1623,49999.43788,55916.5,3261722.5,0.118342573
1624,49779.59065,56001.2,7392814.5,0.124983136
1625,51567.78155,57487.86,12413885,0.114801883
1626,55976.82483,54123.4,11426054,-0.033110574
